title,address,latitude,longitude,description,price_pcm,date_added,agent,agent_tel,image_src,src
House share,"Maple Street, Central London",51.52197,-0.13944,"A FURNISHED OR UNFURNISHED EN-SUITE ROOM, in good decorative order, located within a period converted building in the heart of Central London. The room offers wood floors, high ceilings, its own shower room, communal kitchen facilities (shared with 4 other rooms) and gas central heating. £720PCM.",£720 pcm,Added on 13/10/2020,"We Rent Flats Too Ltd, Rent",020 7794 7744,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60767/85768306/60767_5362_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85768306.html
Studio flat,"Mansfield Road, London, NW3",51.55431,-0.15413,"Beautiful Double room studio on the top floor of Victorian house conversion, within 3 minutes walk from Gospel Oak Station, Spacious double room with kitchenette, Furnished, Full size bathroom, close to The Royal Free Hospital",£750 pcm,Added on 13/10/2020,"Live London Estates , Golders Green",020 8012 2233,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141884/98398970/141884_Mansfield_Rd_IMG_00_0000_max_476x317.JPG,https://www.rightmove.co.uk/property-to-rent/property-98398970.html
House share,"Maple Street, Central London",51.52197,-0.13944,"A FURNISHED EN-SUITE ROOM, in good decorative order, located within a period converted building in the heart of Central London. The room offers wood floors, high ceilings, its own shower room, communal kitchen facilities (shared with 4 other rooms) and gas central heating. £700PCM.",£700 pcm,Added on 13/10/2020,"We Rent Flats Too Ltd, Rent",020 7794 7744,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60767/85767283/60767_5361_IMG_01_0002_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85767283.html
House share,"Maple Street, Central London",51.52197,-0.13944,"A FURNISHED EN-SUITE ROOM, in good decorative order, located within a period converted building in the heart of Central London. The room offers wood floors, high ceilings, its own shower room, communal kitchen facilities (shared with 4 other rooms) and gas central heating. £650PCM.",£650 pcm,Added on 13/10/2020,"We Rent Flats Too Ltd, Rent",020 7794 7744,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60767/85766866/60767_5360_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85766866.html
Studio flat,"Buckland Crescent, Belsize Park",51.545928,-0.172454,"All Bills (Except Electricity) Included: A lovely studio-bedsit room located within moments from Swiss Cottage Tube Station (Jubilee Line, Zone 2) and all the shops and local amenities of Finchley Road and Haverstock Hill in Belsize Park. The beautiful open-spaces of Primrose Hill and Re...",£780 pcm,Reduced on 13/10/2020,"PropertyTime, London",020 8012 1112,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87851/71765514/87851_29793267_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-71765514.html
Studio flat,"Goldhurst Terrace, London, NW6",51.54446,-0.18005,"Situated on Goldhurst Terrace seconds walk of Finchley Road station and the 02 shopping centre, Double Studio with Kitchen, Gas CH, washing machine, Shared shower rooms/wcs----Bright and sunny...Superb Location for Shops etc.",£602 pcm,Added on 12/10/2020,"Berns & Co, West Hampstead",020 8012 3076,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80899/98989472/80899_ere12312g_IMG_02_0000_max_476x317.jpeg,https://www.rightmove.co.uk/property-to-rent/property-98989472.html
1 bedroom house share,"Gower Street, London, WC1E",51.52158,-0.131446,"Room in a Shared House, Gower Street, WC1E We are proud to offer this delightful room in a 1 bedroom, 2 bathroom shared house in a great location. Available to move in from 11 October 2020, this... ** Property Reference: 879150 **",£769 pcm,Reduced on 11/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/85694620/96668_77334530042020_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85694620.html
4 bedroom flat share,"Kentish Town West, London , NW5",51.549675,-0.154637,"Camden: Clean, quiet, sunny and spacious 4-bedroom garden maisonette situated between Hampstead Heath and Primrose Hill / Regent's Park Zoo. Chalk Farm underground station on northern line is a 5... ** Property Reference: 917970 **",£650 pcm,Added on 09/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/85716895/96668_91797005102020_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85716895.html
1 bedroom house share,"Bridgeway Street, NW1",51.5331,-0.133992,"AVAILABLE NOW! HUGE DOUBLE BEDROOM AND ALL BILLS INCLUDED. In a purpose built secure building on the ground floor. The apartment consists of 3 rooms, separate SHOWER ROOM, separate WC and plenty of STORAGE. AVAILABLE NOW!",£795 pcm,Reduced on 08/10/2020,"Up My Street, Camden",020 8012 4719,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/114k/113275/84571885/113275_RL3838_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84571885.html
1 bedroom flat share,"Bayham Street, London, NW1",51.53726,-0.13953,4 bedroom property located in the Heart of Camden.This room is available to rent now and comes fully furnished. In this great location.Contact for viewings,£700 pcm,Added on 06/10/2020,"Jeffrey Smith and Co, Bethnal Green",020 3475 3996,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/228k/227339/73905141/227339_Darfeild_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73905141.html
1 bedroom house share,"Bridgeway Street, NW1",51.5331,-0.133992,"**ONE MONTH RENT FREE** HUGE DOUBLE BEDROOM AND ALL BILLS INCLUDED. In a purpose built secure building on the ground floor. The apartment consists of 3 rooms, separate SHOWER ROOM, separate WC and plenty of STORAGE. AVAILABLE NOW!",£750 pcm,Reduced on 05/10/2020,"Up My Street, Camden",020 8012 4719,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/114k/113275/84572842/113275_RL3839_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84572842.html
Studio flat,"Buckland Crescent, Belsize Park",51.545612,-0.173297,"All Bills (Except Electricity Included). A Bright Top Floor Studio/Bedsit Located Moments from Swiss Cottage Tube (Jubilee Line, Zone 2). The property comprises of High Ceilings with Neutral Decor, wood flooring and is Light & Airy. All Bills Including Water, Heating, Council Tax Are Included, yo...",£769 pcm,Reduced on 05/10/2020,"PropertyTime, London",020 8012 1112,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87851/97073240/87851_29986213_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97073240.html
1 bedroom house share,"Bayham Street, London, NW1",51.53672,-0.13956,"Beautiful Large Room with a Brand New Kitchenette installed based in the heart of Camden. Amenities and London transport based within minutes. Refurbished property with Brand New Bathroom. All Bills included (Council Tax, Gas, Electric and Water).",£750 pcm,Reduced on 29/09/2020,"Abbeyway Estates Limited, London",020 8012 5145,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104137/94466450/104137_73B_Bayham_Street_IMG_11_0000_max_476x317.jpeg,https://www.rightmove.co.uk/property-to-rent/property-94466450.html
1 bedroom house share,"Eversholt Street, Euston, NW1",51.53282,-0.13726,"ALL UTILITY BILLS INCLUDED PLUS COUNCIL TAX Sn Estates is happy to present this bright airy and fully furnished 3 bedrooms flat located close to Euston station. The fat comes with a fully equipped fitted kitchen with breakfast bar, 2 large double bedroom and one singe bedroom, lo...",£780 pcm,Added on 26/09/2020,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/85199560/209642_26092020-l18_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85199560.html
1 bedroom house share,"Levita House, Euston, London, NW1",51.52982,-0.1296,"We are delighted to offer this single room in a 4 bedroom flat share fully equipped and fitted kitchen, laminated flooring throughout, carpeted stairs and bathroom with toilet. Fantastic transport links such as Victoria, Central, Piccadilly and Northern Lines. Ideal for students and young profes...",£730 pcm,Added on 26/09/2020,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/85198363/209642_26092020-L12_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85198363.html
1 bedroom house share,"Phoenix Road, Kings Cross, NW1",51.53192,-0.13182,"ALL BILLS ARE INCLUDED This flat share is within only 4 minutes of walking distance to Kings Cross Station and 3 minutes to Euston Square. There is a spacious dining area and kitchen equipped with a cooker, dishwasher, kettle, toaster, rice cooker, washer and dryer, ample storage r...",£700 pcm,Added on 26/09/2020,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/85198366/209642_26092020-L13_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85198366.html
1 bedroom house share,"Phoenix Road, Kings Cross, NW1",51.53192,-0.13182,"This flat share is within only 4 minutes of walking distance to Kings Cross Station and 3 minutes to Euston Square. There is a spacious dining area and kitchen equipped with a cooker, dishwasher, kettle, toaster, rice cooker, washer and dryer, ample storage room, separate family bathroom a...",£774 pcm,Added on 11/09/2020,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/85174432/209642_25082020-L22_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85174432.html
4 bedroom house share,"(ALL BILLS INCLUDED) Levita House, Euston, London, NW1",51.52982,-0.1296,"We are delighted to offer this 4 bedroom flat share fully equipped and fitted kitchen, laminated flooring throughout, carpeted stairs and bathroom with toilet. Fantastic transport links such as Victoria, Central, Piccadilly and Northern Lines. Ideal for students and young professionals located on...",£794 pcm,Added on 31/08/2020,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/85174423/209642_25092020LL333_IMG_04_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85174423.html
1 bedroom house share,"Bessemer Court, Rochester Square, NW1",51.543216,-0.136261,"**ONE MONTH RENT FREE** **ALL BILLS INCLUDED** AVAILABLE NOW! Very spacious one double bedroom in a 3 bed flat. Consists of a very large reception which is currently converted into a bedroom. It is perfectly located within easy reach of Camden Town, Holloway and K...",£645 pcm,Added on 26/08/2020,"Up My Street, Camden",020 8012 4719,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/114k/113275/97073636/113275_RL3836_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97073636.html
1 bedroom house share,"Lissenden Gardens, London (House Share)",51.557446,-0.148953,OPEN FOR VIEWINGS DURING LOCKDOWN Clevedon Manisons is a four bedroom property on the second floor located in Hampstead heath. You will be within walking distance from Kentish Town and Gospel Oak station. There are bus routes that will take you directly into central London. Moments from the MT...,£600 pcm,Added on 20/08/2020,"Paul OShea Homes, Croydon",020 8681 7000,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/109k/108260/96304433/108260_10452740_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96304433.html
1 bedroom private halls,"35 Hawley Crescent, London, United Kingdom",51.540905,-0.143164,"Student Mundial Property ID: 6002 - Student Residence - Bronze Twin Studio
Fancy living in a room with your pal? Our Bronze Twin Studio measures around 27m² with two comfy high rise ¾ beds, an en suite bathroom, two study areas and two wardrobes! Your snazzy shared area will include two sofa chai...",£776 pcm,Added on 19/08/2020,"Student Mundial, National",020 8012 2479,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61104/99467405/61104_6002_246083_179_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99467405.html
1 bedroom private halls,"35 Hawley Crescent, London, United Kingdom",51.540905,-0.143164,"Student Mundial Property ID: 6002 - Student Residence - Bronze Twin Studio
Fancy living in a room with your pal? Our Bronze Twin Studio measures around 27m² with two comfy high rise ¾ beds, an en suite bathroom, two study areas and two wardrobes! Your snazzy shared area will include two sofa chai...",£776 pcm,Added on 19/08/2020,"Student Mundial, National",020 8012 2479,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61104/99467414/61104_6002_244366_179_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99467414.html
3 bedroom flat share,"Parsifal Road, London, NW6",51.55419,-0.193577,"1 double room for rent in a 3 bedroom shared flat. Available now. Rent price £700 per month, bills excluded. Deposit £700. Located in the heart of West Hampstead with plenty of shopping facilitie... ** Property Reference: 531800 **",£700 pcm,Added on 12/08/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/83384428/96668_53180030032019_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-83384428.html
House share,"Sumatra Road, West Hampstead, LONDON",51.549156,-0.198593,"A Victorian terraced house in the heart of West Hampstead converted into studios and bedsits arranged over two floors. A large NEWLY PAINTED ground floor bedsit comprising of an open plan fitted kitchen, communal washing machine, communal downstairs shower room or upstairs bathroom, entry phone i...",£650 pcm,Reduced on 10/08/2020,"Daniels Estate Agents, Kensal Rise",020 8012 3179,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61552/93896474/61552_4299336_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-93896474.html
Studio flat,"Sumatra Road, West Hampstead, London",51.549423,-0.197027,* BEDSIT WITHIN VICTORIAN TERRACED *HEART OF WEST HAMPSTEAD *NEWLY REFURBISHED *FIRST FLOOR DOUBLE BEDSIT *INTEGRAL KITCHEN *COMMUNAL WASHING MACHINE *COMMUNAL BATHROOM *RESIDENTIAL ROAD *CLOSE TO JUBILEE LINE STATION and THAMESLINK *GAS BILLS INCLUDED,£650 pcm,Reduced on 10/08/2020,"Daniels Estate Agents, Kensal Rise",020 8012 3179,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61552/93896420/61552_3837874_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-93896420.html
Land,"West End Lane, West Hampstead, London",51.55288,-0.18967,"**OFFICE SPACE AVAILABLE ON WEST END LANE** Self contained office space with toilet and air conditioning on West End Lane, 5 minutes from Finchley Road and Frognal Station. It is currently furnished and available immediately. ",£600 pcm,,"Daniel Ford & Co, Kings Cross - Lettings",020 8012 8894,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/82k/81565/81778183/81565_101590000251_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/commercial-property-to-let/property-81778183.html
